,LINE,SWITCH_PROB
1398,1398,0.0001
1399,1399,0.0001
1400,1400,0.0001
1401,1401,0.0001
1402,1402,0.0001
1403,1403,0.0001
1404,1404,0.0001
1405,1405,0.0001
1406,1406,0.0001
1407,1407,0.0001
1408,1408,0.0001
1409,1409,0.0001
1410,1410,0.0001
1411,1411,0.0001
1412,1412,0.0001
1413,1413,0.0001
1414,1414,0.0001
1415,1415,0.0001
1416,1416,0.0001
1417,1417,0.0001
1418,1418,0.0001
1419,1419,0.0001
1420,1420,0.0001
1421,1421,0.0001
1422,1422,0.0001
1423,1423,0.0001
1424,1424,0.0001
1425,1425,0.0001
1426,1426,0.0001
1427,1427,0.0001
1428,1428,0.0001
1429,1429,0.0001
1430,1430,0.0001
1431,1431,0.0001
1432,1432,0.0001
1433,1433,0.0001
1434,1434,0.0001
1435,1435,0.0001
1436,1436,0.0001
1437,1437,0.0001
1438,1438,0.0001
1439,1439,0.0001
1440,1440,0.0001
1441,1441,0.0001
1442,1442,0.0001
1443,1443,0.0001
1444,1444,0.0001
1445,1445,0.0001
1446,1446,0.0001
1447,1447,0.0001
1448,1448,0.0001
1449,1449,0.0001
1450,1450,0.0001
1451,1451,0.0001
1452,1452,0.0001
1453,1453,0.0001
1454,1454,0.0001
1455,1455,0.0001
1456,1456,0.0001
1457,1457,0.0001
1458,1458,0.0001
1459,1459,0.0001
1460,1460,0.0001
1461,1461,0.0001
1462,1462,0.0001
1463,1463,0.0001
1464,1464,0.0001
1465,1465,0.0001
1466,1466,0.0001
1467,1467,0.0001
1468,1468,0.0001
1469,1469,0.0001
1470,1470,0.0001
1471,1471,0.0001
1472,1472,0.0001
1473,1473,0.0001
1474,1474,0.0001
1475,1475,0.0001
1476,1476,0.0001
1477,1477,0.0001
1478,1478,0.0001
1479,1479,0.0001
1480,1480,0.0001
1481,1481,0.0001
1482,1482,0.0001
1483,1483,0.0001
1484,1484,0.0001
1485,1485,0.0001
1486,1486,0.0001
1487,1487,0.0001
1488,1488,0.0001
1489,1489,0.0001
1490,1490,0.0001
1491,1491,0.0001
1492,1492,0.0001
1493,1493,0.0001
1494,1494,0.0001
1495,1495,0.0001
1496,1496,0.0001
1497,1497,0.0001
1498,1498,0.0001
1499,1499,0.0001
1500,1500,0.0001
1501,1501,0.0001
1502,1502,0.0001
1503,1503,0.0001
1504,1504,0.0001
1505,1505,0.0001
1506,1506,0.0001
1507,1507,0.0001
1508,1508,0.0001
1509,1509,0.0001
1510,1510,0.0001
1511,1511,0.0001
1512,1512,0.0001
1513,1513,0.0001
1514,1514,0.0001
1515,1515,0.0001
1516,1516,0.0001
1517,1517,0.0001
1518,1518,0.0001
1519,1519,0.0001
1520,1520,0.0001
1521,1521,0.0001
1522,1522,0.0001
1523,1523,0.0001
1524,1524,0.0001
1525,1525,0.0001
1526,1526,0.0001
1527,1527,0.0001
1528,1528,0.0001
1529,1529,0.0001
1530,1530,0.0001
1531,1531,0.0001
1532,1532,0.0001
1533,1533,0.0001
1534,1534,0.0001
1535,1535,0.0001
1536,1536,0.0001
1537,1537,0.0001
1538,1538,0.0001
1539,1539,0.0001
1540,1540,0.0001
1541,1541,0.0001
1542,1542,0.0001
1543,1543,0.0001
1544,1544,0.0001
1545,1545,0.0001
1546,1546,0.0001
1547,1547,0.0001
1548,1548,0.0001
1549,1549,0.0001
1550,1550,0.0001
1551,1551,0.0001
1552,1552,0.0001
1553,1553,0.0001
1554,1554,0.0001
1555,1555,0.0001
1556,1556,0.0001
1557,1557,0.0001
1558,1558,0.0001
1559,1559,0.0001
1560,1560,0.0001
1561,1561,0.0001
1562,1562,0.0001
1563,1563,0.0001
1564,1564,0.0001
1565,1565,0.0001
1566,1566,0.0001
1567,1567,0.0001
1568,1568,0.0001
1569,1569,0.0001
1570,1570,0.0001
1571,1571,0.0001
1572,1572,0.0001
1573,1573,0.0001
1574,1574,0.0001
1575,1575,0.0001
1576,1576,0.0001
1577,1577,0.0001
1578,1578,0.0001
1579,1579,0.0001
1580,1580,0.0001
1581,1581,0.0001
1582,1582,0.0001
1583,1583,0.0001
1584,1584,0.0001
1585,1585,0.0001
1586,1586,0.0001
1587,1587,0.0001
1588,1588,0.0001
1589,1589,0.0001
1590,1590,0.0001
1591,1591,0.0001
1592,1592,0.0001
1593,1593,0.0001
1594,1594,0.0001
1595,1595,0.0001
1596,1596,0.0001
1597,1597,0.0001
1598,1598,0.0001
1599,1599,0.0001
1600,1600,0.0001
1601,1601,0.0001
1602,1602,0.0001
1603,1603,0.0001
1604,1604,0.0001
1605,1605,0.0001
1606,1606,0.0001
1607,1607,0.0001
1608,1608,0.0001
1609,1609,0.0001
1610,1610,0.0001
1611,1611,0.0001
1612,1612,0.0001
1613,1613,0.0001
1614,1614,0.0001
1615,1615,0.0001
1616,1616,0.0001
1617,1617,0.0001
1618,1618,0.0001
1619,1619,0.0001
1620,1620,0.0001
1621,1621,0.0001
1622,1622,0.0001
1623,1623,0.0001
1624,1624,0.0001
1625,1625,0.0001
1626,1626,0.0001
1627,1627,0.0001
1628,1628,0.0001
1629,1629,0.0001
1630,1630,0.0001
1631,1631,0.0001
1632,1632,0.0001
1633,1633,0.0001
1634,1634,0.0001
1635,1635,0.0001
1636,1636,0.0001
1637,1637,0.0001
1638,1638,0.0001
1639,1639,0.0001
1640,1640,0.0001
1641,1641,0.0001
1642,1642,0.0001
1643,1643,0.0001
1644,1644,0.0001
1645,1645,0.0001
1646,1646,0.0001
1647,1647,0.0001
1648,1648,0.0001
1649,1649,0.0001
1650,1650,0.0001
1651,1651,0.0001
1652,1652,0.0001
1653,1653,0.0001
1654,1654,0.0001
1655,1655,0.0001
1656,1656,0.0001
1657,1657,0.0001
1658,1658,0.0001
1659,1659,0.0001
1660,1660,0.0001
1661,1661,0.0001
1662,1662,0.0001
1663,1663,0.0001
1664,1664,0.0001
1665,1665,0.0001
1666,1666,0.0001
1667,1667,0.0001
1668,1668,0.0001
1669,1669,0.0001
1670,1670,0.0001
1671,1671,0.0001
1672,1672,0.0001
1673,1673,0.0001
1674,1674,0.0001
1675,1675,0.0001
1676,1676,0.0001
1677,1677,0.0001
1678,1678,0.0001
1679,1679,0.0001
1680,1680,0.0001
1681,1681,0.0001
1682,1682,0.0001
1683,1683,0.0001
1684,1684,0.0001
1685,1685,0.0001
1686,1686,0.0001
1687,1687,0.0001
1688,1688,0.0001
1689,1689,0.0001
1690,1690,0.0001
1691,1691,0.0001
1692,1692,0.0001
1693,1693,0.0001
1694,1694,0.0001
1695,1695,0.0001
1696,1696,0.0001
1697,1697,0.0001
1698,1698,0.0001
1699,1699,0.0001
1700,1700,0.0001
1701,1701,0.0001
1702,1702,0.0001
1703,1703,0.0001
1704,1704,0.0001
1705,1705,0.0001
1706,1706,0.0001
1707,1707,0.0001
1708,1708,0.0001
1709,1709,0.0001
1710,1710,0.0001
1711,1711,0.0001
1712,1712,0.0001
1713,1713,0.0001
1714,1714,0.0001
1715,1715,0.0001
1716,1716,0.0001
1717,1717,0.0001
1718,1718,0.0001
1719,1719,0.0001
1720,1720,0.0001
1721,1721,0.0001
1722,1722,0.0001
1723,1723,0.0001
1724,1724,0.0001
1725,1725,0.0001
1726,1726,0.0001
1727,1727,0.0001
1728,1728,0.0001
1729,1729,0.0001
1730,1730,0.0001
1731,1731,0.0001
1732,1732,0.0001
1733,1733,0.0001
1734,1734,0.0001
1735,1735,0.0001
1736,1736,0.0001
1737,1737,0.0001
1738,1738,0.0001
1739,1739,0.0001
1740,1740,0.0001
1741,1741,0.0001
1742,1742,0.0001
1743,1743,0.0001
1744,1744,0.0001
1745,1745,0.0001
1746,1746,0.0001
1747,1747,0.0001
1748,1748,0.0001
1749,1749,0.0001
1750,1750,0.0001
1751,1751,0.0001
1752,1752,0.0001
1753,1753,0.0001
1754,1754,0.0001
1755,1755,0.0001
1756,1756,0.0001
1757,1757,0.0001
1758,1758,0.0001
1759,1759,0.0001
1760,1760,0.0001
1761,1761,0.0001
1762,1762,0.0001
1763,1763,0.0001
1764,1764,0.0001
1765,1765,0.0001
1766,1766,0.0001
1767,1767,0.0001
1768,1768,0.0001
1769,1769,0.0001
1770,1770,0.0001
1771,1771,0.0001
1772,1772,0.0001
1773,1773,0.0001
1774,1774,0.0001
1775,1775,0.0001
1776,1776,0.0001
1777,1777,0.0001
1778,1778,0.0001
1779,1779,0.0001
1780,1780,0.0001
1781,1781,0.0001
1782,1782,0.0001
1783,1783,0.0001
1784,1784,0.0001
1785,1785,0.0001
1786,1786,0.0001
1787,1787,0.0001
1788,1788,0.0001
1789,1789,0.0001
1790,1790,0.0001
1791,1791,0.0001
1792,1792,0.0001
1793,1793,0.0001
1794,1794,0.0001
1795,1795,0.0001
1796,1796,0.0001
1797,1797,0.0001
1798,1798,0.0001
1799,1799,0.0001
1800,1800,0.0001
1801,1801,0.0001
1802,1802,0.0001
1803,1803,0.0001
1804,1804,0.0001
1805,1805,0.0001
1806,1806,0.0001
1807,1807,0.0001
1808,1808,0.0001
1809,1809,0.0001
1810,1810,0.0001
1811,1811,0.0001
1812,1812,0.0001
1813,1813,0.0001
1814,1814,0.0001
1815,1815,0.0001
1816,1816,0.0001
1817,1817,0.0001
1818,1818,0.0001
1819,1819,0.0001
1820,1820,0.0001
1821,1821,0.0001
1822,1822,0.0001
1823,1823,0.0001
1824,1824,0.0001
1825,1825,0.0001
1826,1826,0.0001
1827,1827,0.0001
1828,1828,0.0001
1829,1829,0.0001
1830,1830,0.0001
1831,1831,0.0001
1832,1832,0.0001
1833,1833,0.0001
1834,1834,0.0001
1835,1835,0.0001
1836,1836,0.0001
1837,1837,0.0001
1838,1838,0.0001
1839,1839,0.0001
1840,1840,0.0001
1841,1841,0.0001
1842,1842,0.0001
1843,1843,0.0001
1844,1844,0.0001
1845,1845,0.0001
1846,1846,0.0001
1847,1847,0.0001
1848,1848,0.0001
1849,1849,0.0001
1850,1850,0.0001
1851,1851,0.0001
1852,1852,0.0001
1853,1853,0.0001
1854,1854,0.0001
1855,1855,0.0001
1856,1856,0.0001
1857,1857,0.0001
1858,1858,0.0001
1859,1859,0.0001
1860,1860,0.0001
1861,1861,0.0001
1862,1862,0.0001
1863,1863,0.0001
1864,1864,0.0001
1865,1865,0.0001
1866,1866,0.0001
1867,1867,0.0001
1868,1868,0.0001
1869,1869,0.0001
1870,1870,0.0001
1871,1871,0.0001
1872,1872,0.0001
1873,1873,0.0001
1874,1874,0.0001
1875,1875,0.0001
1876,1876,0.0001
1877,1877,0.0001
1878,1878,0.0001
1879,1879,0.0001
1880,1880,0.0001
1881,1881,0.0001
1882,1882,0.0001
1883,1883,0.0001
1884,1884,0.0001
1885,1885,0.0001
1886,1886,0.0001
1887,1887,0.0001
1888,1888,0.0001
1889,1889,0.0001
1890,1890,0.0001
1891,1891,0.0001
1892,1892,0.0001
1893,1893,0.0001
1894,1894,0.0001
1895,1895,0.0001
1896,1896,0.0001
1897,1897,0.0001
1898,1898,0.0001
1899,1899,0.0001
1900,1900,0.0001
1901,1901,0.0001
1902,1902,0.0001
1903,1903,0.0001
1904,1904,0.0001
1905,1905,0.0001
1906,1906,0.0001
1907,1907,0.0001
1908,1908,0.0001
1909,1909,0.0001
1910,1910,0.0001
1911,1911,0.0001
1912,1912,0.0001
1913,1913,0.0001
1914,1914,0.0001
1915,1915,0.0001
1916,1916,0.0001
1917,1917,0.0001
1918,1918,0.0001
1919,1919,0.0001
1920,1920,0.0001
1921,1921,0.0001
1922,1922,0.0001
1923,1923,0.0001
1924,1924,0.0001
1925,1925,0.0001
1926,1926,0.0001
1927,1927,0.0001
1928,1928,0.0001
1929,1929,0.0001
1930,1930,0.0001
1931,1931,0.0001
1932,1932,0.0001
1933,1933,0.0001
1934,1934,0.0001
1935,1935,0.0001
1936,1936,0.0001
1937,1937,0.0001
1938,1938,0.0001
1939,1939,0.0001
1940,1940,0.0001
1941,1941,0.0001
1942,1942,0.0001
1943,1943,0.0001
1944,1944,0.0001
1945,1945,0.0001
1946,1946,0.0001
1947,1947,0.0001
1948,1948,0.0001
1949,1949,0.0001
1950,1950,0.0001
1951,1951,0.0001
1952,1952,0.0001
1953,1953,0.0001
1954,1954,0.0001
1955,1955,0.0001
1956,1956,0.0001
1957,1957,0.0001
1958,1958,0.0001
1959,1959,0.0001
1960,1960,0.0001
1961,1961,0.0001
1962,1962,0.0001
1963,1963,0.0001
1964,1964,0.0001
1965,1965,0.0001
1966,1966,0.0001
1967,1967,0.0001
1968,1968,0.0001
1969,1969,0.0001
1970,1970,0.0001
1971,1971,0.0001
1972,1972,0.0001
1973,1973,0.0001
1974,1974,0.0001
1975,1975,0.0001
1976,1976,0.0001
1977,1977,0.0001
1978,1978,0.0001
1979,1979,0.0001
1980,1980,0.0001
1981,1981,0.0001
1982,1982,0.0001
1983,1983,0.0001
1984,1984,0.0001
1985,1985,0.0001
1986,1986,0.0001
1987,1987,0.0001
1988,1988,0.0001
1989,1989,0.0001
1990,1990,0.0001
1991,1991,0.0001
1992,1992,0.0001
1993,1993,0.0001
1994,1994,0.0001
1995,1995,0.0001
1996,1996,0.0001
1997,1997,0.0001
1998,1998,0.0001
1999,1999,0.0001
2000,2000,0.0001
2001,2001,0.0001
2002,2002,0.0001
2003,2003,0.0001
2004,2004,0.0001
2005,2005,0.0001
2006,2006,0.0001
2007,2007,0.0001
2008,2008,0.0001
2009,2009,0.0001
2010,2010,0.0001
2011,2011,0.0001
2012,2012,0.0001
2013,2013,0.0001
2014,2014,0.0001
2015,2015,0.0001
2016,2016,0.0001
2017,2017,0.0001
2018,2018,0.0001
2019,2019,0.0001
2020,2020,0.0001
2021,2021,0.0001
2022,2022,0.0001
2023,2023,0.0001
2024,2024,0.0001
2025,2025,0.0001
2026,2026,0.0001
2027,2027,0.0001
2028,2028,0.0001
2029,2029,0.0001
2030,2030,0.0001
2031,2031,0.0001
2032,2032,0.0001
2033,2033,0.0001
2034,2034,0.0001
2035,2035,0.0001
2036,2036,0.0001
2037,2037,0.0001
2038,2038,0.0001
2039,2039,0.0001
2040,2040,0.0001
2041,2041,0.0001
2042,2042,0.0001
2043,2043,0.0001
2044,2044,0.0001
2045,2045,0.0001
2046,2046,0.0001
2047,2047,0.0001
2048,2048,0.0001
2049,2049,0.0001
2050,2050,0.0001
2051,2051,0.0001
2052,2052,0.0001
2053,2053,0.0001
2054,2054,0.0001
2055,2055,0.0001
2056,2056,0.0001
2057,2057,0.0001
2058,2058,0.0001
2059,2059,0.0001
2060,2060,0.0001
2061,2061,0.0001
2062,2062,0.0001
2063,2063,0.0001
2064,2064,0.0001
2065,2065,0.0001
2066,2066,0.0001
2067,2067,0.0001
2068,2068,0.0001
2069,2069,0.0001
2070,2070,0.0001
2071,2071,0.0001
2072,2072,0.0001
2073,2073,0.0001
2074,2074,0.0001
2075,2075,0.0001
2076,2076,0.0001
2077,2077,0.0001
2078,2078,0.0001
2079,2079,0.0001
2080,2080,0.0001
2081,2081,0.0001
2082,2082,0.0001
2083,2083,0.0001
2084,2084,0.0001
2085,2085,0.0001
2086,2086,0.0001
2087,2087,0.0001
2088,2088,0.0001
2089,2089,0.0001
2090,2090,0.0001
2091,2091,0.0001
2092,2092,0.0001
2093,2093,0.0001
2094,2094,0.0001
2095,2095,0.0001
2096,2096,0.0001
2097,2097,0.0001
2098,2098,0.0001
2099,2099,0.0001
2100,2100,0.0001
2101,2101,0.0001
2102,2102,0.0001
2103,2103,0.0001
2104,2104,0.0001
2105,2105,0.0001
2106,2106,0.0001
2107,2107,0.0001
2108,2108,0.0001
2109,2109,0.0001
2110,2110,0.0001
2111,2111,0.0001
2112,2112,0.0001
2113,2113,0.0001
2114,2114,0.0001
2115,2115,0.0001
2116,2116,0.0001
2117,2117,0.0001
2118,2118,0.0001
2119,2119,0.0001
2120,2120,0.0001
2121,2121,0.0001
2122,2122,0.0001
2123,2123,0.0001
2124,2124,0.0001
2125,2125,0.0001
2126,2126,0.0001
2127,2127,0.0001
2128,2128,0.0001
2129,2129,0.0001
2130,2130,0.0001
2131,2131,0.0001
2132,2132,0.0001
2133,2133,0.0001
2134,2134,0.0001
2135,2135,0.0001
2136,2136,0.0001
2137,2137,0.0001
2138,2138,0.0001
2139,2139,0.0001
2140,2140,0.0001
2141,2141,0.0001
2142,2142,0.0001
2143,2143,0.0001
2144,2144,0.0001
2145,2145,0.0001
2146,2146,0.0001
2147,2147,0.0001
2148,2148,0.0001
2149,2149,0.0001
2150,2150,0.0001
2151,2151,0.0001
2152,2152,0.0001
2153,2153,0.0001
2154,2154,0.0001
2155,2155,0.0001
2156,2156,0.0001
2157,2157,0.0001
2158,2158,0.0001
2159,2159,0.0001
2160,2160,0.0001
2161,2161,0.0001
2162,2162,0.0001
2163,2163,0.0001
2164,2164,0.0001
2165,2165,0.0001
2166,2166,0.0001
2167,2167,0.0001
2168,2168,0.0001
2169,2169,0.0001
2170,2170,0.0001
2171,2171,0.0001
2172,2172,0.0001
2173,2173,0.0001
2174,2174,0.0001
2175,2175,0.0001
2176,2176,0.0001
2177,2177,0.0001
2178,2178,0.0001
2179,2179,0.0001
2180,2180,0.0001
2181,2181,0.0001
2182,2182,0.0001
2183,2183,0.0001
2184,2184,0.0001
2185,2185,0.0001
2186,2186,0.0001
2187,2187,0.0001
2188,2188,0.0001
2189,2189,0.0001
2190,2190,0.0001
2191,2191,0.0001
2192,2192,0.0001
2193,2193,0.0001
2194,2194,0.0001
2195,2195,0.0001
2196,2196,0.0001
2197,2197,0.0001
2198,2198,0.0001
2199,2199,0.0001
2200,2200,0.0001
2201,2201,0.0001
2202,2202,0.0001
2203,2203,0.0001
2204,2204,0.0001
2205,2205,0.0001
2206,2206,0.0001
2207,2207,0.0001
2208,2208,0.0001
2209,2209,0.0001
2210,2210,0.0001
2211,2211,0.0001
2212,2212,0.0001
2213,2213,0.0001
2214,2214,0.0001
2215,2215,0.0001
2216,2216,0.0001
2217,2217,0.0001
2218,2218,0.0001
2219,2219,0.0001
2220,2220,0.0001
2221,2221,0.0001
2222,2222,0.0001
2223,2223,0.0001
2224,2224,0.0001
2225,2225,0.0001
2226,2226,0.0001
2227,2227,0.0001
2228,2228,0.0001
2229,2229,0.0001
2230,2230,0.0001
2231,2231,0.0001
2232,2232,0.0001
2233,2233,0.0001
2234,2234,0.0001
2235,2235,0.0001
2236,2236,0.0001
2237,2237,0.0001
2238,2238,0.0001
2239,2239,0.0001
2240,2240,0.0001
2241,2241,0.0001
2242,2242,0.0001
2243,2243,0.0001
2244,2244,0.0001
2245,2245,0.0001
2246,2246,0.0001
2247,2247,0.0001
2248,2248,0.0001
2249,2249,0.0001
2250,2250,0.0001
2251,2251,0.0001
2252,2252,0.0001
2253,2253,0.0001
2254,2254,0.0001
2255,2255,0.0001
2256,2256,0.0001
2257,2257,0.0001
2258,2258,0.0001
2259,2259,0.0001
2260,2260,0.0001
2261,2261,0.0001
2262,2262,0.0001
2263,2263,0.0001
2264,2264,0.0001
2265,2265,0.0001
2266,2266,0.0001
2267,2267,0.0001
2268,2268,0.0001
2269,2269,0.0001
2270,2270,0.0001
2271,2271,0.0001
2272,2272,0.0001
2273,2273,0.0001
2274,2274,0.0001
2275,2275,0.0001
2276,2276,0.0001
2277,2277,0.0001
2278,2278,0.0001
2279,2279,0.0001
2280,2280,0.0001
2281,2281,0.0001
2282,2282,0.0001
2283,2283,0.0001
2284,2284,0.0001
2285,2285,0.0001
2286,2286,0.0001
2287,2287,0.0001
2288,2288,0.0001
2289,2289,0.0001
2290,2290,0.0001
2291,2291,0.0001
2292,2292,0.0001
2293,2293,0.0001
2294,2294,0.0001
2295,2295,0.0001
2296,2296,0.0001
2297,2297,0.0001
2298,2298,0.0001
2299,2299,0.0001
2300,2300,0.0001
2301,2301,0.0001
2302,2302,0.0001
2303,2303,0.0001
2304,2304,0.0001
2305,2305,0.0001
2306,2306,0.0001
2307,2307,0.0001
2308,2308,0.0001
2309,2309,0.0001
2310,2310,0.0001
2311,2311,0.0001
2312,2312,0.0001
2313,2313,0.0001
2314,2314,0.0001
2315,2315,0.0001
2316,2316,0.0001
2317,2317,0.0001
2318,2318,0.0001
2319,2319,0.0001
2320,2320,0.0001
2321,2321,0.0001
2322,2322,0.0001
2323,2323,0.0001
2324,2324,0.0001
2325,2325,0.0001
2326,2326,0.0001
2327,2327,0.0001
2328,2328,0.0001
2329,2329,0.0001
2330,2330,0.0001
2331,2331,0.0001
2332,2332,0.0001
2333,2333,0.0001
2334,2334,0.0001
2335,2335,0.0001
2336,2336,0.0001
2337,2337,0.0001
2338,2338,0.0001
2339,2339,0.0001
2340,2340,0.0001
2341,2341,0.0001
2342,2342,0.0001
2343,2343,0.0001
2344,2344,0.0001
2345,2345,0.0001
2346,2346,0.0001
2347,2347,0.0001
2348,2348,0.0001
2349,2349,0.0001
2350,2350,0.0001
2351,2351,0.0001
2352,2352,0.0001
2353,2353,0.0001
2354,2354,0.0001
2355,2355,0.0001
2356,2356,0.0001
2357,2357,0.0001
2358,2358,0.0001
2359,2359,0.0001
2360,2360,0.0001
2361,2361,0.0001
2362,2362,0.0001
2363,2363,0.0001
2364,2364,0.0001
2365,2365,0.0001
2366,2366,0.0001
2367,2367,0.0001
2368,2368,0.0001
2369,2369,0.0001
2370,2370,0.0001
2371,2371,0.0001
2372,2372,0.0001
2373,2373,0.0001
2374,2374,0.0001
2375,2375,0.0001
2376,2376,0.0001
2377,2377,0.0001
2378,2378,0.0001
2379,2379,0.0001
2380,2380,0.0001
2381,2381,0.0001
2382,2382,0.0001
2383,2383,0.0001
2384,2384,0.0001
2385,2385,0.0001
2386,2386,0.0001
2387,2387,0.0001
2388,2388,0.0001
2389,2389,0.0001
2390,2390,0.0001
2391,2391,0.0001
2392,2392,0.0001
2393,2393,0.0001
2394,2394,0.0001
2395,2395,0.0001
2396,2396,0.0001
2397,2397,0.0001
2398,2398,0.0001
2399,2399,0.0001
2400,2400,0.0001
2401,2401,0.0001
2402,2402,0.0001
2403,2403,0.0001
2404,2404,0.0001
2405,2405,0.0001
2406,2406,0.0001
2407,2407,0.0001
2408,2408,0.0001
2409,2409,0.0001
2410,2410,0.0001
2411,2411,0.0001
2412,2412,0.0001
2413,2413,0.0001
2414,2414,0.0001
2415,2415,0.0001
2416,2416,0.0001
2417,2417,0.0001
2418,2418,0.0001
2419,2419,0.0001
2420,2420,0.0001
2421,2421,0.0001
2422,2422,0.0001
2423,2423,0.0001
2424,2424,0.0001
2425,2425,0.0001
2426,2426,0.0001
2427,2427,0.0001
2428,2428,0.0001
2429,2429,0.0001
2430,2430,0.0001
2431,2431,0.0001
2432,2432,0.0001
2433,2433,0.0001
2434,2434,0.0001
2435,2435,0.0001
2436,2436,0.0001
2437,2437,0.0001
2438,2438,0.0001
2439,2439,0.0001
2440,2440,0.0001
2441,2441,0.0001
2442,2442,0.0001
2443,2443,0.0001
2444,2444,0.0001
2445,2445,0.0001
2446,2446,0.0001
2447,2447,0.0001
2448,2448,0.0001
2449,2449,0.0001
2450,2450,0.0001
2451,2451,0.0001
2452,2452,0.0001
2453,2453,0.0001
2454,2454,0.0001
2455,2455,0.0001
2456,2456,0.0001
2457,2457,0.0001
2458,2458,0.0001
2459,2459,0.0001
2460,2460,0.0001
2461,2461,0.0001
2462,2462,0.0001
2463,2463,0.0001
2464,2464,0.0001
2465,2465,0.0001
2466,2466,0.0001
2467,2467,0.0001
2468,2468,0.0001
2469,2469,0.0001
2470,2470,0.0001
2471,2471,0.0001
2472,2472,0.0001
2473,2473,0.0001
2474,2474,0.0001
2475,2475,0.0001
2476,2476,0.0001
2477,2477,0.0001
2478,2478,0.0001
2479,2479,0.0001
2480,2480,0.0001
2481,2481,0.0001
2482,2482,0.0001
2483,2483,0.0001
2484,2484,0.0001
2485,2485,0.0001
2486,2486,0.0001
2487,2487,0.0001
2488,2488,0.0001
2489,2489,0.0001
2490,2490,0.0001
2491,2491,0.0001
2492,2492,0.0001
2493,2493,0.0001
2494,2494,0.0001
2495,2495,0.0001
2496,2496,0.0001
2497,2497,0.0001
2498,2498,0.0001
2499,2499,0.0001
2500,2500,0.0001
2501,2501,0.0001
2502,2502,0.0001
2503,2503,0.0001
2504,2504,0.0001
2505,2505,0.0001
2506,2506,0.0001
2507,2507,0.0001
2508,2508,0.0001
2509,2509,0.0001
2510,2510,0.0001
2511,2511,0.0001
2512,2512,0.0001
2513,2513,0.0001
2514,2514,0.0001
2515,2515,0.0001
2516,2516,0.0001
2517,2517,0.0001
2518,2518,0.0001
2519,2519,0.0001
2520,2520,0.0001
2521,2521,0.0001
2522,2522,0.0001
2523,2523,0.0001
2524,2524,0.0001
2525,2525,0.0001
2526,2526,0.0001
2527,2527,0.0001
2528,2528,0.0001
2529,2529,0.0001
2530,2530,0.0001
2531,2531,0.0001
2532,2532,0.0001
2533,2533,0.0001
2534,2534,0.0001
2535,2535,0.0001
2536,2536,0.0001
2537,2537,0.0001
2538,2538,0.0001
2539,2539,0.0001
2540,2540,0.0001
2541,2541,0.0001
2542,2542,0.0001
2543,2543,0.0001
2544,2544,0.0001
2545,2545,0.0001
2546,2546,0.0001
2547,2547,0.0001
2548,2548,0.0001
2549,2549,0.0001
2550,2550,0.0001
2551,2551,0.0001
2552,2552,0.0001
2553,2553,0.0001
2554,2554,0.0001
2555,2555,0.0001
2556,2556,0.0001
2557,2557,0.0001
2558,2558,0.0001
2559,2559,0.0001
2560,2560,0.0001
2561,2561,0.0001
2562,2562,0.0001
2563,2563,0.0001
2564,2564,0.0001
2565,2565,0.0001
2566,2566,0.0001
2567,2567,0.0001
2568,2568,0.0001
2569,2569,0.0001
2570,2570,0.0001
2571,2571,0.0001
2572,2572,0.0001
2573,2573,0.0001
2574,2574,0.0001
2575,2575,0.0001
2576,2576,0.0001
2577,2577,0.0001
2578,2578,0.0001
2579,2579,0.0001
2580,2580,0.0001
2581,2581,0.0001
2582,2582,0.0001
2583,2583,0.0001
2584,2584,0.0001
2585,2585,0.0001
2586,2586,0.0001
2587,2587,0.0001
2588,2588,0.0001
2589,2589,0.0001
2590,2590,0.0001
2591,2591,0.0001
2592,2592,0.0001
2593,2593,0.0001
2594,2594,0.0001
2595,2595,0.0001
2596,2596,0.0001
2597,2597,0.0001
2598,2598,0.0001
2599,2599,0.0001
2600,2600,0.0001
2601,2601,0.0001
2602,2602,0.0001
2603,2603,0.0001
2604,2604,0.0001
2605,2605,0.0001
2606,2606,0.0001
2607,2607,0.0001
2608,2608,0.0001
2609,2609,0.0001
2610,2610,0.0001
2611,2611,0.0001
2612,2612,0.0001
2613,2613,0.0001
2614,2614,0.0001
2615,2615,0.0001
2616,2616,0.0001
2617,2617,0.0001
2618,2618,0.0001
2619,2619,0.0001
2620,2620,0.0001
2621,2621,0.0001
2622,2622,0.0001
2623,2623,0.0001
2624,2624,0.0001
2625,2625,0.0001
2626,2626,0.0001
2627,2627,0.0001
2628,2628,0.0001
2629,2629,0.0001
2630,2630,0.0001
2631,2631,0.0001
2632,2632,0.0001
2633,2633,0.0001
2634,2634,0.0001
2635,2635,0.0001
2636,2636,0.0001
2637,2637,0.0001
2638,2638,0.0001
2639,2639,0.0001
2640,2640,0.0001
2641,2641,0.0001
2642,2642,0.0001
2643,2643,0.0001
2644,2644,0.0001
2645,2645,0.0001
2646,2646,0.0001
2647,2647,0.0001
2648,2648,0.0001
2649,2649,0.0001
2650,2650,0.0001
2651,2651,0.0001
2652,2652,0.0001
2653,2653,0.0001
2654,2654,0.0001
2655,2655,0.0001
2656,2656,0.0001
2657,2657,0.0001
2658,2658,0.0001
2659,2659,0.0001
2660,2660,0.0001
2661,2661,0.0001
2662,2662,0.0001
2663,2663,0.0001
2664,2664,0.0001
2665,2665,0.0001
2666,2666,0.0001
2667,2667,0.0001
2668,2668,0.0001
